Donald Trump,kentucky, Apr 25,45
Donald Trump,khyber pakhtunkhwa, Apr 25,1
Donald Trump,kwazulu-natal, Apr 25,3
Donald Trump,louisiana, Apr 25,8
Donald Trump,madhya pradesh, Apr 25,2
Donald Trump,maine, Apr 25,1
Donald Trump,malacca, Apr 25,1
Donald Trump,maryland, Apr 25,5
Donald Trump,massachusetts, Apr 25,9
Donald Trump,michigan, Apr 25,15
Donald Trump,minnesota, Apr 25,6
Donald Trump,mississippi, Apr 25,3
Donald Trump,missouri, Apr 25,58
Donald Trump,montana, Apr 25,2
Donald Trump,mpumalanga, Apr 25,1
Donald Trump,muscat governorate, Apr 25,1
Donald Trump,nebraska, Apr 25,3
Donald Trump,nevada, Apr 25,12
Donald Trump,new brunswick, Apr 25,1
Donald Trump,new hampshire, Apr 25,4
Donald Trump,new jersey, Apr 25,29
Donald Trump,new mexico, Apr 25,13
Donald Trump,new york, Apr 25,53
Donald Trump,newfoundland and labrador, Apr 25,1
Donald Trump,ninawa, Apr 25,1
Donald Trump,nord-pas-de-calais picardie, Apr 25,3
Donald Trump,north carolina, Apr 25,13
Donald Trump,north dakota, Apr 25,1
Donald Trump,north province, Apr 25,1
Donald Trump,ohio, Apr 25,10
Donald Trump,oklahoma, Apr 25,9
Donald Trump,ontario, Apr 25,19
Donald Trump,oregon, Apr 25,5
Donald Trump,pays de la loire, Apr 25,1
Donald Trump,pennsylvania, Apr 25,69
Donald Trump,perak, Apr 25,1
Donald Trump,pomeranian voivodeship, Apr 25,1
Donald Trump,prince edward island, Apr 25,1
Donald Trump,queensland, Apr 25,1
Donald Trump,rhode island, Apr 25,3
Donald Trump,saitama-ken, Apr 25,1
Donald Trump,san juan, Apr 25,1
Donald Trump,santa fe province, Apr 25,1
Donald Trump,santiago metropolitan region, Apr 25,1
Donald Trump,sarawak, Apr 25,1
Donald Trump,selangor, Apr 25,2
Donald Trump,shanghai shi, Apr 25,2
Donald Trump,sindh, Apr 25,1
Donald Trump,south carolina, Apr 25,5
Donald Trump,south dakota, Apr 25,4
Donald Trump,south moravian region, Apr 25,1
Donald Trump,south province, Apr 25,1
Donald Trump,south sumatra, Apr 25,1
Donald Trump,state of mexico, Apr 25,1
Donald Trump,tennessee, Apr 25,30
Donald Trump,texas, Apr 25,107
Donald Trump,utah, Apr 25,1
Donald Trump,utrecht, Apr 25,1
Donald Trump,valle del cauca, Apr 25,1
Donald Trump,vermont, Apr 25,9
Donald Trump,victoria, Apr 25,4
Donald Trump,virginia, Apr 25,30
Donald Trump,washington, Apr 25,29
Donald Trump,west, Apr 25,1
Donald Trump,west java, Apr 25,2
Donald Trump,west virginia, Apr 25,5
Donald Trump,wisconsin, Apr 25,10
Donald Trump,wyoming, Apr 25,7
Hillary Clinton,aichi prefecture, Apr 26,3
Hillary Clinton,alabama, Apr 25,8
Hillary Clinton,alabama, Apr 26,22
Hillary Clinton,alajuela, Apr 25,1
Hillary Clinton,alajuela, Apr 26,3
Hillary Clinton,alaska, Apr 25,9
Hillary Clinton,alaska, Apr 26,3
Hillary Clinton,alberta, Apr 26,3
Hillary Clinton,ankara, Apr 26,1
Hillary Clinton,aquitaine limousin poitou-charentes, Apr 25,2
Hillary Clinton,arizona, Apr 25,28
Hillary Clinton,arizona, Apr 26,46
Hillary Clinton,arkansas, Apr 25,6
Hillary Clinton,arkansas, Apr 26,10
Hillary Clinton,assam, Apr 26,3
Hillary Clinton,auckland, Apr 26,3
Hillary Clinton,australian capital territory, Apr 26,3
Hillary Clinton,autonomous city of buenos aires, Apr 26,3
Hillary Clinton,baja california sur, Apr 25,1
Hillary Clinton,bangkok, Apr 26,3
Hillary Clinton,basilicata, Apr 26,1
Hillary Clinton,bavaria, Apr 25,1
Hillary Clinton,bavaria, Apr 26,1
Hillary Clinton,beirut, Apr 25,1
Hillary Clinton,bogota, Apr 25,2
Hillary Clinton,bretagne, Apr 25,1
Hillary Clinton,british columbia, Apr 25,4
Hillary Clinton,british columbia, Apr 26,19
Hillary Clinton,brittany, Apr 26,1
Hillary Clinton,brussels, Apr 25,1
Hillary Clinton,brussels, Apr 26,4
Hillary Clinton,calabarzon, Apr 26,1
Hillary Clinton,california, Apr 25,75
Hillary Clinton,california, Apr 26,174
Hillary Clinton,cantabria, Apr 26,3
Hillary Clinton,capital district, Apr 26,1
Hillary Clinton,catalonia, Apr 26,3
Hillary Clinton,cauca, Apr 26,1
Hillary Clinton,central region, Apr 26,1
Hillary Clinton,chiapas, Apr 25,2
Hillary Clinton,chiba-ken, Apr 26,1
Hillary Clinton,chongqing shi, Apr 26,1
Hillary Clinton,colorado, Apr 25,21
Hillary Clinton,colorado, Apr 26,21
Hillary Clinton,connecticut, Apr 25,8
Hillary Clinton,connecticut, Apr 26,63
Hillary Clinton,cork, Apr 25,1
Hillary Clinton,delaware, Apr 26,1
Hillary Clinton,dhaka division, Apr 25,1
Hillary Clinton,district of columbia, Apr 25,20
Hillary Clinton,district of columbia, Apr 26,24
Hillary Clinton,doha, Apr 26,3
Hillary Clinton,donegal, Apr 25,2
Hillary Clinton,dublin, Apr 25,1
Hillary Clinton,dublin, Apr 26,3
Hillary Clinton,eastern, Apr 26,3
Hillary Clinton,eastern cape, Apr 26,1
Hillary Clinton,eastern visayas, Apr 26,3
Hillary Clinton,egeo, Apr 26,2
Hillary Clinton,emilia-romagna, Apr 26,1
Hillary Clinton,england, Apr 25,8
Hillary Clinton,england, Apr 26,37
Hillary Clinton,federal capital territory, Apr 25,1
Hillary Clinton,federation of bosnia and herzegovina, Apr 26,1
Hillary Clinton,florida, Apr 25,63
Hillary Clinton,florida, Apr 26,111
Hillary Clinton,galway, Apr 26,3
Hillary Clinton,georgia, Apr 25,11
Hillary Clinton,georgia, Apr 26,36
Hillary Clinton,gifu prefecture, Apr 26,3
Hillary Clinton,giza governorate, Apr 26,7
Hillary Clinton,guangxi, Apr 26,1
Hillary Clinton,guantanamo, Apr 26,4
Hillary Clinton,hainan sheng, Apr 26,1
Hillary Clinton,hawaii, Apr 25,1
Hillary Clinton,hawaii, Apr 26,7
Hillary Clinton,idaho, Apr 25,2
Hillary Clinton,idaho, Apr 26,3
Hillary Clinton,illinois, Apr 25,29
Hillary Clinton,illinois, Apr 26,58
Hillary Clinton,indiana, Apr 25,1
Hillary Clinton,indiana, Apr 26,41
Hillary Clinton,iowa, Apr 25,16
Hillary Clinton,iowa, Apr 26,21
Hillary Clinton,jutiapa, Apr 26,1
Hillary Clinton,kansas, Apr 25,4
Hillary Clinton,kansas, Apr 26,4
Hillary Clinton,kedah, Apr 26,3
Hillary Clinton,kentucky, Apr 25,17
Hillary Clinton,kentucky, Apr 26,40
Hillary Clinton,kerala, Apr 26,1
Hillary Clinton,krung thep maha nakhon, Apr 25,1
Hillary Clinton,kwazulu-natal, Apr 26,1
Hillary Clinton,lisbon, Apr 26,3
Hillary Clinton,louisiana, Apr 25,8
Hillary Clinton,louisiana, Apr 26,8
Hillary Clinton,louth, Apr 26,4
Hillary Clinton,lower saxony, Apr 25,1
Hillary Clinton,lucerne, Apr 25,1
Hillary Clinton,lusaka, Apr 25,2
Hillary Clinton,madhya pradesh, Apr 25,1
Hillary Clinton,madhya pradesh, Apr 26,3
Hillary Clinton,maharashtra, Apr 25,1
Hillary Clinton,maharashtra, Apr 26,5
Hillary Clinton,maine, Apr 25,3
Hillary Clinton,maine, Apr 26,3
Hillary Clinton,makkah province, Apr 26,1
Hillary Clinton,mamou, Apr 26,1
Hillary Clinton,manitoba, Apr 26,6
Hillary Clinton,maryland, Apr 25,5
Hillary Clinton,maryland, Apr 26,35
Hillary Clinton,massachusetts, Apr 25,19
Hillary Clinton,massachusetts, Apr 26,33
Hillary Clinton,metro manila, Apr 25,1
Hillary Clinton,metro manila, Apr 26,6
Hillary Clinton,michigan, Apr 25,13
Hillary Clinton,michigan, Apr 26,34
Hillary Clinton,minas gerais, Apr 25,1
Hillary Clinton,minnesota, Apr 25,10
Hillary Clinton,minnesota, Apr 26,32
Hillary Clinton,miranda, Apr 25,1
Hillary Clinton,mississippi, Apr 25,1
Hillary Clinton,mississippi, Apr 26,8
Hillary Clinton,missouri, Apr 25,28
Hillary Clinton,missouri, Apr 26,88
Hillary Clinton,miyagi-ken, Apr 26,1
Hillary Clinton,montana, Apr 25,1
Hillary Clinton,montana, Apr 26,3
Hillary Clinton,mount lebanon, Apr 26,1
Hillary Clinton,nairobi, Apr 26,2
Hillary Clinton,nebraska, Apr 25,6
Hillary Clinton,nebraska, Apr 26,13
Hillary Clinton,nevada, Apr 25,12
Hillary Clinton,nevada, Apr 26,22
Hillary Clinton,new brunswick, Apr 25,1
Hillary Clinton,new hampshire, Apr 25,11
Hillary Clinton,new hampshire, Apr 26,12
Hillary Clinton,new jersey, Apr 25,19
Hillary Clinton,new jersey, Apr 26,44
Hillary Clinton,new mexico, Apr 25,4
Hillary Clinton,new mexico, Apr 26,12
Hillary Clinton,new providence, Apr 25,3
Hillary Clinton,new south wales, Apr 26,6
Hillary Clinton,new york, Apr 25,62
Hillary Clinton,new york, Apr 26,111
Hillary Clinton,newfoundland and labrador, Apr 26,1
Hillary Clinton,noord-holland, Apr 26,1
Hillary Clinton,nord-pas-de-calais picardie, Apr 25,3
Hillary Clinton,nord-pas-de-calais picardie, Apr 26,1
Hillary Clinton,north carolina, Apr 25,11
Hillary Clinton,north carolina, Apr 26,27
Hillary Clinton,north dakota, Apr 25,2
Hillary Clinton,north dakota, Apr 26,1
Hillary Clinton,north denmark region, Apr 25,1
Hillary Clinton,north west, Apr 26,1
Hillary Clinton,northern ireland, Apr 26,4
Hillary Clinton,northern mindanao, Apr 26,3
Hillary Clinton,ohio, Apr 25,18
Hillary Clinton,ohio, Apr 26,26
Hillary Clinton,oklahoma, Apr 25,2
Hillary Clinton,oklahoma, Apr 26,12
Hillary Clinton,ontario, Apr 25,6
Hillary Clinton,ontario, Apr 26,16
Hillary Clinton,oregon, Apr 25,7
Hillary Clinton,oregon, Apr 26,13
Hillary Clinton,oslo, Apr 25,1
Hillary Clinton,pays de la loire, Apr 26,3
Hillary Clinton,pennsylvania, Apr 25,46
Hillary Clinton,pennsylvania, Apr 26,86
Hillary Clinton,piemonte, Apr 26,4
Hillary Clinton,prince edward island, Apr 25,1
Hillary Clinton,prince edward island, Apr 26,4
Hillary Clinton,queensland, Apr 25,1
Hillary Clinton,queensland, Apr 26,2
Hillary Clinton,rhode island, Apr 26,2
Hillary Clinton,rio grande do norte, Apr 25,1
Hillary Clinton,sachsen, Apr 26,1
Hillary Clinton,saitama-ken, Apr 25,2
Hillary Clinton,saskatchewan, Apr 26,1
Hillary Clinton,saxony, Apr 26,2
Hillary Clinton,scotland, Apr 25,3
Hillary Clinton,scotland, Apr 26,8
Hillary Clinton,siaya, Apr 26,1
Hillary Clinton,sindh, Apr 26,1
Hillary Clinton,sing buri, Apr 25,1
Hillary Clinton,sonora, Apr 26,1
Hillary Clinton,south, Apr 26,3
Hillary Clinton,south australia, Apr 26,1
Hillary Clinton,south carolina, Apr 25,6
Hillary Clinton,south carolina, Apr 26,5
Hillary Clinton,south dakota, Apr 26,1
Hillary Clinton,south holland, Apr 26,5
Hillary Clinton,south province, Apr 25,1
Hillary Clinton,south province, Apr 26,3
Hillary Clinton,special capital region of jakarta, Apr 26,2
Hillary Clinton,state of rio de janeiro, Apr 26,1
Hillary Clinton,stockholm county, Apr 26,2
Hillary Clinton,tamaulipas, Apr 26,1
Hillary Clinton,tamil nadu, Apr 26,6
Hillary Clinton,tennessee, Apr 25,10
Hillary Clinton,tennessee, Apr 26,20
Hillary Clinton,texas, Apr 25,63
Hillary Clinton,texas, Apr 26,128
Hillary Clinton,tuscany, Apr 26,1
Hillary Clinton,uasin gishu, Apr 25,1
Hillary Clinton,utah, Apr 25,5
Hillary Clinton,utah, Apr 26,12
Hillary Clinton,uttar pradesh, Apr 26,1
Hillary Clinton,valle del cauca, Apr 26,4
Hillary Clinton,veneto, Apr 26,3
Hillary Clinton,vermont, Apr 25,2
Hillary Clinton,vermont, Apr 26,11
Hillary Clinton,victoria, Apr 26,4
Hillary Clinton,vienna, Apr 26,1
Hillary Clinton,vihiga, Apr 26,3
Hillary Clinton,virginia, Apr 25,24
Hillary Clinton,virginia, Apr 26,35
Hillary Clinton,vysocina region, Apr 26,3
Hillary Clinton,wales, Apr 26,4
Hillary Clinton,walloon region, Apr 26,3
Hillary Clinton,washington, Apr 25,18
Hillary Clinton,washington, Apr 26,38
Hillary Clinton,west virginia, Apr 25,2
Hillary Clinton,west virginia, Apr 26,3
Hillary Clinton,western australia, Apr 26,1
Hillary Clinton,western cape, Apr 26,4
Hillary Clinton,western province, Apr 26,6
Hillary Clinton,western visayas, Apr 26,3
Hillary Clinton,wisconsin, Apr 25,5
Hillary Clinton,wisconsin, Apr 26,9
Hillary Clinton,wyoming, Apr 25,3
Hillary Clinton,zhejiang sheng, Apr 25,1
Hillary Clinton,zlin region, Apr 26,1
John Kasich,arizona, Apr 27,2
John Kasich,arkansas, Apr 27,2
John Kasich,baja california, Apr 27,2
John Kasich,california, Apr 27,12
John Kasich,colorado, Apr 27,1
John Kasich,dalarna county, Apr 27,1
John Kasich,delaware, Apr 27,1
John Kasich,dhaka division, Apr 27,1
John Kasich,district of columbia, Apr 27,13
John Kasich,dubai, Apr 27,1
John Kasich,england, Apr 27,1
John Kasich,florida, Apr 27,9
John Kasich,georgia, Apr 27,11
John Kasich,illinois, Apr 27,4
John Kasich,indiana, Apr 27,1
John Kasich,iowa, Apr 27,1
John Kasich,kentucky, Apr 27,3
John Kasich,lahij, Apr 27,1
John Kasich,louisiana, Apr 27,2
John Kasich,maryland, Apr 27,3
John Kasich,massachusetts, Apr 27,3
John Kasich,michigan, Apr 27,3
John Kasich,minnesota, Apr 27,1
John Kasich,mississippi, Apr 27,1
John Kasich,missouri, Apr 27,6
John Kasich,montana, Apr 27,1
John Kasich,nevada, Apr 27,4
John Kasich,new jersey, Apr 27,5
John Kasich,new york, Apr 27,23
John Kasich,north carolina, Apr 27,3
John Kasich,ohio, Apr 27,3
John Kasich,oklahoma, Apr 27,1
John Kasich,ontario, Apr 27,1
John Kasich,opole voivodeship, Apr 27,1
John Kasich,oregon, Apr 27,2
John Kasich,pennsylvania, Apr 27,6
John Kasich,punjab, Apr 27,1
John Kasich,queensland, Apr 27,1
John Kasich,saitama-ken, Apr 27,1
John Kasich,sindh, Apr 27,1
John Kasich,south carolina, Apr 27,3
John Kasich,south moravian region, Apr 27,2
John Kasich,tennessee, Apr 27,1
John Kasich,texas, Apr 27,13
John Kasich,vermont, Apr 27,2
John Kasich,virginia, Apr 27,4
John Kasich,washington, Apr 27,2
John Kasich,west virginia, Apr 27,3
John Kasich,wisconsin, Apr 27,3
John Kasich,wyoming, Apr 27,1
WARN: The method class org.apache.commons.logging.impl.SLF4JLogFactory#release() was invoked.
WARN: Please see http://www.slf4j.org/codes.html#release for an explanation.
